1153,0,0,720,0,307
1154,0,0,714,0,285
1155,0,0,718,0,302
1156,0,0,719,0,312
1157,0,0,717,0,303
1158,0,0,717,0,320
1159,0,0,717,0,325
1160,0,0,718,0,317
1161,0,0,714,0,316
1162,0,0,717,0,319
1163,0,0,716,0,330
1164,0,0,713,0,324
1165,0,0,710,0,332
1166,0,0,715,0,318
1167,0,0,714,0,315
1168,0,0,716,0,311
1169,0,0,714,0,305
1170,0,0,716,0,295
1171,0,0,716,0,315
1172,0,0,716,0,320
1173,0,0,714,0,302
1174,0,0,717,0,300
1175,0,0,720,0,306
1176,0,0,713,0,314
1177,0,0,719,0,314
1178,0,0,716,0,321
1179,0,0,715,0,300
1180,0,0,716,0,292
1181,0,0,717,0,293
1182,0,0,715,0,284
1183,0,0,720,0,298
1184,0,0,717,0,294
1185,0,0,717,0,296
1186,0,0,714,0,293
1187,0,0,716,0,302
1188,0,0,713,0,303
1189,0,0,712,0,298
1190,0,0,715,0,306
1191,0,0,716,0,302
1192,0,0,719,0,303
1193,0,0,719,0,301
1194,0,0,718,0,307
1195,0,0,715,0,303
1196,0,0,713,0,282
1197,0,0,717,0,267
1198,0,0,716,0,284
1199,0,0,717,0,298
1200,0,0,717,0,292
1201,0,0,719,0,286
1202,0,0,718,0,292
1203,0,0,714,0,301
1204,0,0,716,0,311
1205,0,0,712,0,306
1206,0,0,715,0,322
1207,0,0,718,0,319
1208,0,0,716,0,304
1209,0,0,718,0,314
1210,0,0,713,0,327
1211,0,0,716,0,333
1212,0,0,718,0,320
1213,0,0,713,0,324
1214,0,0,716,0,312
1215,0,0,715,0,312
1216,0,0,718,0,318
1217,0,0,718,0,304
1218,0,0,718,0,301
1219,0,0,719,0,301
1220,0,0,714,0,304
1221,0,0,716,0,315
1222,0,0,712,0,313
1223,0,0,716,0,310
1224,0,0,718,0,304
1225,0,0,715,0,315
1226,0,0,716,0,318
1227,0,0,716,0,318
1228,0,0,717,0,321
1229,0,0,712,0,327
1230,0,0,718,0,314
1231,0,0,712,0,300
1232,0,0,719,0,299
1233,0,0,717,0,297
1234,0,0,718,0,282
1235,0,0,715,0,264
1236,0,0,713,0,274
1237,0,0,712,0,275
1238,0,0,714,0,272
1239,0,0,716,0,299
1240,0,0,719,0,296
1241,0,0,716,0,316
1242,0,0,717,0,316
1243,0,0,718,0,307
1244,0,0,718,0,305
1245,0,0,713,0,301
1246,0,0,717,0,294
1247,0,0,715,0,270
1248,0,0,719,0,277
1249,0,0,715,0,266
1250,0,0,718,0,284
1251,0,0,718,0,292
1252,0,0,716,0,307
1253,0,0,717,0,300
1254,0,0,716,0,304
1255,0,0,716,0,287
1256,0,0,718,0,290
1257,0,0,716,0,289
1258,0,0,717,0,302
1259,0,0,717,0,305
1260,0,0,716,0,303
1261,0,0,718,0,307
1262,0,0,715,0,314
1263,0,0,718,0,310
1264,0,0,719,0,322
1265,0,0,717,0,322
1266,0,0,716,0,322
1267,0,0,717,0,341
1268,0,0,717,0,329
1269,0,0,718,0,321
1270,0,0,717,0,318
1271,0,0,715,0,315
1272,0,0,718,0,306
1273,0,0,719,0,294
1274,0,0,716,0,285
1275,0,0,716,0,287
1276,0,0,716,0,287
1277,0,0,715,0,299
1278,0,0,715,0,311
1279,0,0,718,0,306
1280,0,0,718,0,314
1281,0,0,716,0,301
1282,0,0,715,0,320
1283,0,0,718,0,319
1284,0,0,719,0,317
1285,0,0,717,0,315
1286,0,0,717,0,324
1287,0,0,716,0,320
1288,0,0,718,0,327
1289,0,0,717,0,305
1290,0,0,709,0,308
1291,0,0,715,0,297
1292,0,0,718,0,296
1293,0,0,713,0,297
1294,0,0,719,0,308
1295,0,0,715,0,306
1296,0,0,716,0,287
1297,0,0,715,0,302
1298,0,0,716,0,302
1299,0,0,718,0,307
1300,0,0,716,0,320
1301,0,0,713,0,308
1302,0,0,714,0,294
1303,0,0,718,0,311
1304,0,0,718,0,308
1305,0,0,715,0,279
1306,0,0,719,0,291
1307,0,0,715,0,295
1308,0,0,718,0,280
1309,0,0,718,0,292
1310,0,0,715,0,282
1311,0,0,715,0,305
1312,0,0,716,0,308
1313,0,0,716,0,311
1314,0,0,714,0,318
1315,0,0,712,0,315
1316,0,0,719,0,310
1317,0,0,718,0,309
1318,0,0,715,0,302
1319,0,0,715,0,307
1320,0,0,718,0,300
1321,0,0,718,0,297
1322,0,0,719,0,298
1323,0,0,714,0,318
1324,0,0,716,0,325
1325,0,0,716,0,330
1326,0,0,716,0,334
1327,0,0,717,0,318
1328,0,0,715,0,304
1329,0,0,718,0,321
1330,0,0,717,0,324
1331,0,0,717,0,314
1332,0,0,717,0,317
1333,0,0,718,0,319
1334,0,0,715,0,340
1335,0,0,716,0,331
1336,0,0,719,0,319
1337,0,0,717,0,311
1338,0,0,714,0,328
1339,0,0,717,0,326
1340,0,0,718,0,316
1341,0,0,716,0,323
1342,0,0,717,0,308
1343,0,0,718,0,306
1344,0,0,717,0,306
1345,0,0,717,0,320
1346,0,0,718,0,313
1347,0,0,715,0,308
1348,0,0,718,0,294
1349,0,0,719,0,297
1350,0,0,715,0,299
1351,0,0,720,0,305
1352,0,0,715,0,294
1353,0,0,716,0,285
1354,0,0,717,0,292
1355,0,0,716,0,296
1356,0,0,713,0,311
1357,0,0,714,0,319
1358,0,0,716,0,329
1359,0,0,715,0,302
1360,0,0,717,0,305
1361,0,0,719,0,291
1362,0,0,716,0,297
1363,0,0,716,0,308
1364,0,0,717,0,312
1365,0,0,718,0,308
1366,0,0,714,0,308
1367,0,0,712,0,310
1368,0,0,720,0,314
1369,0,0,715,0,302
1370,0,0,717,0,296
1371,0,0,715,0,306
1372,0,0,720,0,310
1373,0,0,718,0,298
1374,0,0,720,0,261
1375,0,0,717,0,286
1376,0,0,715,0,300
1377,0,0,712,0,310
1378,0,0,719,0,309
1379,0,0,718,0,311
1380,0,0,717,0,309
1381,0,0,715,0,304
1382,0,0,718,0,308
1383,0,0,713,0,304
1384,0,0,718,0,321
1385,0,0,718,0,304
1386,0,0,717,0,303
1387,0,0,719,0,312
1388,0,0,716,0,307
1389,0,0,717,0,312
1390,0,0,715,0,321
1391,0,0,718,0,327
1392,0,0,719,0,318
1393,0,0,719,0,307
1394,0,0,714,0,311
1395,0,0,718,0,309
1396,0,0,717,0,289
1397,0,0,717,0,284
1398,0,0,718,0,284
1399,0,0,716,0,296
1400,0,0,714,0,294
1401,0,0,713,0,306
1402,0,0,716,0,302
1403,0,0,717,0,310
1404,0,0,717,0,312
1405,0,0,717,0,319
1406,0,0,716,0,320
1407,0,0,718,0,310
1408,0,0,717,0,307
1409,0,0,714,0,317
1410,0,0,713,0,325
1411,0,0,716,0,329
1412,0,0,717,0,325
1413,0,0,713,0,318
1414,0,0,716,0,316
1415,0,0,716,0,318
1416,0,0,716,0,307
1417,0,0,717,0,297
1418,0,0,719,0,305
1419,0,0,717,0,326
1420,0,0,717,0,325
1421,0,0,717,0,318
1422,0,0,719,0,323
1423,0,0,718,0,302
1424,0,0,718,0,292
1425,0,0,718,0,316
1426,0,0,717,0,309
1427,0,0,715,0,314
1428,0,0,712,0,299
1429,0,0,715,0,308
1430,0,0,718,0,299
1431,0,0,715,0,309
1432,0,0,719,0,311
1433,0,0,716,0,302
1434,0,0,716,0,305
1435,0,0,713,0,316
1436,0,0,719,0,311
1437,0,0,719,0,301
1438,0,0,714,0,316
1439,0,0,714,0,315
1440,0,0,716,0,320
1441,0,0,717,0,324
1442,0,0,717,0,324
1443,0,0,717,0,312
1444,0,0,718,0,301
1445,0,0,714,0,319
1446,0,0,716,0,297
1447,0,0,717,0,308
1448,0,0,718,0,317
1449,0,0,715,0,323
1450,0,0,718,0,321
1451,0,0,718,0,315
1452,0,0,718,0,322
1453,0,0,717,0,319
1454,0,0,719,0,316
1455,0,0,716,0,311
1456,0,0,716,0,308
1457,0,0,715,0,330
1458,0,0,716,0,334
1459,0,0,716,0,323
1460,0,0,717,0,310
1461,0,0,716,0,305
1462,0,0,715,0,303
1463,0,0,715,0,310
1464,0,0,719,0,296
1465,0,0,719,0,300
1466,0,0,720,0,290
1467,0,0,715,0,290
1468,0,0,717,0,299
1469,0,0,717,0,311
1470,0,0,716,0,312
1471,0,0,715,0,311
1472,0,0,713,0,295
1473,0,0,716,0,276
1474,0,0,714,0,272
1475,0,0,718,0,267
1476,0,0,718,0,289
1477,0,0,717,0,297
1478,0,0,717,0,287
1479,0,0,718,0,286
1480,0,0,717,0,289
1481,0,0,713,0,283
1482,0,0,716,0,289
1483,0,0,715,0,311
1484,0,0,717,0,300
1485,0,0,715,0,292
1486,0,0,714,0,295
1487,0,0,717,0,300
1488,0,0,718,0,310
1489,0,0,715,0,327
1490,0,0,716,0,310
1491,0,0,717,0,290
1492,0,0,716,0,305
1493,0,0,719,0,309
1494,0,0,717,0,319
1495,0,0,718,0,318
1496,0,0,718,0,311
1497,0,0,716,0,323
1498,0,0,715,0,327
1499,0,0,717,0,329
